session_key,checkbox,index,question,experiment_name,date
2130a,[],9,,LDAEXP315,2021-12-20 09:10:22.637851
8c27c,"[['1'], ['2'], ['3'], ['7'], ['8'], ['9']]",20,,LDAEXP315,2021-12-20 09:10:27.153619
2130a,"[['21'], ['25'], ['33']]",3,,LDAEXP315,2021-12-20 09:10:38.678324
8c27c,"[['12'], ['31']]",33,,LDAEXP315,2021-12-20 09:10:43.965766
2130a,[['12']],19,,LDAEXP315,2021-12-20 09:10:52.745002
8c27c,"[['13'], ['30']]",39,,LDAEXP315,2021-12-20 09:11:01.175831
2130a,"[['5'], ['8'], ['15']]",24,,LDAEXP315,2021-12-20 09:11:05.978785
8c27c,"[['0'], ['8'], ['9'], ['18']]",36,,LDAEXP315,2021-12-20 09:11:18.297383
2130a,"[['4'], ['7'], ['10'], ['13'], ['15'], ['18'], ['22']]",22,,LDAEXP315,2021-12-20 09:11:21.219048
2130a,[['10']],23,,LDAEXP315,2021-12-20 09:11:30.577443
8c27c,"[['9'], ['10'], ['11'], ['13'], ['15'], ['18'], ['19']]",2,,LDAEXP315,2021-12-20 09:11:33.299321
2130a,"[['6'], ['15'], ['21']]",25,,LDAEXP315,2021-12-20 09:11:45.659571
8c27c,"[['4'], ['8'], ['17'], ['21'], ['36']]",10,,LDAEXP315,2021-12-20 09:11:49.737184
2130a,"[['10'], ['11'], ['19'], ['30']]",27,,LDAEXP315,2021-12-20 09:12:01.838807
8c27c,"[['1'], ['14'], ['25'], ['36'], ['40']]",41,,LDAEXP315,2021-12-20 09:12:07.442791
2130a,"[['1'], ['9']]",26,,LDAEXP315,2021-12-20 09:12:13.288680
8c27c,"[['0'], ['4'], ['9'], ['20'], ['38']]",6,,LDAEXP315,2021-12-20 09:12:22.752862
2130a,"[['9'], ['11'], ['18'], ['19']]",2,,LDAEXP315,2021-12-20 09:12:28.518500
8c27c,"[['12'], ['22'], ['23'], ['24'], ['29'], ['36']]",18,,LDAEXP315,2021-12-20 09:12:39.813133
2130a,[['26']],5,,LDAEXP315,2021-12-20 09:12:43.568810
09043,"[['1'], ['13']]",0,,LDAEXP315,2021-12-20 09:12:50.391211
8c27c,"[['5'], ['18'], ['25']]",32,,LDAEXP315,2021-12-20 09:12:56.894263
2130a,"[['4'], ['14'], ['16']]",28,,LDAEXP315,2021-12-20 09:13:00.088531
8c27c,"[['2'], ['14']]",16,,LDAEXP315,2021-12-20 09:13:08.168247
09043,"[['12'], ['19'], ['25'], ['27']]",1,,LDAEXP315,2021-12-20 09:13:12.134045
2130a,[['25']],4,,LDAEXP315,2021-12-20 09:13:13.508664
8c27c,"[['14'], ['21'], ['33']]",19,,LDAEXP315,2021-12-20 09:13:22.604954
2130a,[['11']],31,,LDAEXP315,2021-12-20 09:13:30.568217
09043,"[['0'], ['12']]",13,,LDAEXP315,2021-12-20 09:13:38.522814
8c27c,"[['3'], ['9'], ['31']]",9,,LDAEXP315,2021-12-20 09:13:39.306709
2130a,"[['34'], ['35']]",12,,LDAEXP315,2021-12-20 09:13:45.988851
8c27c,"[['5'], ['9'], ['20']]",17,,LDAEXP315,2021-12-20 09:13:51.963826
09043,"[['26'], ['31']]",14,,LDAEXP315,2021-12-20 09:13:55.220609
2130a,"[['7'], ['13'], ['19'], ['29']]",29,,LDAEXP315,2021-12-20 09:14:02.618216
8c27c,"[['0'], ['7'], ['14'], ['19']]",29,,LDAEXP315,2021-12-20 09:14:08.632969
09043,"[['12'], ['15'], ['19'], ['30']]",27,,LDAEXP315,2021-12-20 09:14:14.392842
2130a,"[['15'], ['23']]",11,,LDAEXP315,2021-12-20 09:14:18.877898
8c27c,"[['0'], ['6'], ['15'], ['21'], ['23'], ['25'], ['37']]",14,,LDAEXP315,2021-12-20 09:14:24.192651
09043,"[['5'], ['18']]",32,,LDAEXP315,2021-12-20 09:14:33.332353
8c27c,"[['10'], ['18']]",23,,LDAEXP315,2021-12-20 09:14:33.937960
2130a,"[['24'], ['25']]",13,,LDAEXP315,2021-12-20 09:14:36.008656
09043,[['14']],35,,LDAEXP315,2021-12-20 09:14:47.236227
8c27c,"[['12'], ['19'], ['30']]",27,,LDAEXP315,2021-12-20 09:14:50.494767
2130a,"[['18'], ['31']]",30,,LDAEXP315,2021-12-20 09:14:52.998913
8c27c,"[['10'], ['18'], ['22'], ['28']]",40,,LDAEXP315,2021-12-20 09:15:04.471956
09043,"[['4'], ['8'], ['12'], ['28']]",37,,LDAEXP315,2021-12-20 09:15:04.598195
2130a,"[['12'], ['27'], ['34']]",10,,LDAEXP315,2021-12-20 09:15:08.938268
8c27c,"[['3'], ['8'], ['23'], ['26']]",15,,LDAEXP315,2021-12-20 09:15:20.472733
09043,"[['9'], ['18'], ['31']]",30,,LDAEXP315,2021-12-20 09:15:21.459528
2130a,"[['6'], ['11'], ['23'], ['25']]",14,,LDAEXP315,2021-12-20 09:15:24.608762
09043,"[['10'], ['18']]",40,,LDAEXP315,2021-12-20 09:15:34.917048
8c27c,"[['3'], ['10'], ['19'], ['29']]",7,,LDAEXP315,2021-12-20 09:15:37.293623
2130a,"[['8'], ['23'], ['25'], ['27']]",15,,LDAEXP315,2021-12-20 09:15:39.938258
09043,"[['8'], ['14'], ['21']]",24,,LDAEXP315,2021-12-20 09:15:48.592638
8c27c,"[['4'], ['7'], ['13'], ['20'], ['28'], ['32'], ['33'], ['34']]",37,,LDAEXP315,2021-12-20 09:15:53.867242
2130a,"[['5'], ['18'], ['25']]",32,,LDAEXP315,2021-12-20 09:15:56.838243
09043,"[['9'], ['13'], ['20']]",17,,LDAEXP315,2021-12-20 09:16:00.839359
8c27c,"[['0'], ['8'], ['23']]",4,,LDAEXP315,2021-12-20 09:16:07.230468
2130a,[['31']],33,,LDAEXP315,2021-12-20 09:16:12.848167
09043,[['40']],12,,LDAEXP315,2021-12-20 09:16:16.120096
8c27c,"[['3'], ['5'], ['15'], ['23']]",11,,LDAEXP315,2021-12-20 09:16:23.721011
2130a,[['15']],16,,LDAEXP315,2021-12-20 09:16:24.498396
09043,"[['19'], ['29']]",29,,LDAEXP315,2021-12-20 09:16:33.854046
2130a,"[['5'], ['9'], ['20']]",17,,LDAEXP315,2021-12-20 09:16:36.658206
8c27c,"[['9'], ['18'], ['21'], ['31']]",30,,LDAEXP315,2021-12-20 09:16:40.924833
09043,[['27']],15,,LDAEXP315,2021-12-20 09:16:49.959864
8c27c,"[['1'], ['11'], ['40']]",12,,LDAEXP315,2021-12-20 09:16:56.251290
09043,"[['14'], ['15'], ['26']]",41,,LDAEXP315,2021-12-20 09:17:06.978171
8c27c,"[['1'], ['9'], ['15']]",8,,LDAEXP315,2021-12-20 09:17:07.391559
09043,"[['7'], ['30']]",21,,LDAEXP315,2021-12-20 09:17:22.818373
8c27c,"[['9'], ['24'], ['35'], ['45']]",34,,LDAEXP315,2021-12-20 09:17:23.728089
09043,[['17']],4,,LDAEXP315,2021-12-20 09:17:36.901625
8c27c,"[['5'], ['8'], ['14'], ['21']]",24,,LDAEXP315,2021-12-20 09:17:37.476803
09043,"[['15'], ['18']]",31,,LDAEXP315,2021-12-20 09:17:52.582290
8c27c,"[['4'], ['10'], ['14'], ['19'], ['28'], ['34'], ['40']]",28,,LDAEXP315,2021-12-20 09:17:54.553174
09043,[['29']],38,,LDAEXP315,2021-12-20 09:18:11.055972
8c27c,"[['13'], ['22'], ['24'], ['27'], ['29']]",38,,LDAEXP315,2021-12-20 09:18:12.589580
8c27c,[['6']],26,,LDAEXP315,2021-12-20 09:18:24.949890
09043,"[['24'], ['30']]",34,,LDAEXP315,2021-12-20 09:18:27.971639
8c27c,"[['0'], ['5'], ['10'], ['30'], ['35']]",13,,LDAEXP315,2021-12-20 09:18:42.353792
09043,"[['12'], ['20'], ['31']]",33,,LDAEXP315,2021-12-20 09:18:48.888351
8c27c,"[['6'], ['15'], ['26']]",25,,LDAEXP315,2021-12-20 09:18:57.752894
09043,"[['14'], ['19'], ['30']]",39,,LDAEXP315,2021-12-20 09:19:06.256332
09043,"[['4'], ['7'], ['15']]",22,,LDAEXP315,2021-12-20 09:19:22.120962
09043,"[['20'], ['40']]",6,,LDAEXP315,2021-12-20 09:19:37.217862
09043,[['30']],20,,LDAEXP315,2021-12-20 09:19:52.624916
09043,[['21']],11,,LDAEXP315,2021-12-20 09:20:09.739265
09043,[['15']],19,,LDAEXP315,2021-12-20 09:20:24.336614
09043,"[['4'], ['9']]",8,,LDAEXP315,2021-12-20 09:20:34.896055
09043,"[['6'], ['15'], ['26']]",25,,LDAEXP315,2021-12-20 09:20:49.960981
09043,"[['9'], ['22']]",9,,LDAEXP315,2021-12-20 09:21:06.576850
09043,"[['0'], ['8']]",36,,LDAEXP315,2021-12-20 09:21:22.323092
09043,"[['10'], ['20']]",7,,LDAEXP315,2021-12-20 09:21:38.797853
09043,"[['14'], ['22'], ['23']]",18,,LDAEXP315,2021-12-20 09:21:54.540820
09043,[['10']],23,,LDAEXP315,2021-12-20 09:22:04.095545
09043,"[['9'], ['11'], ['17'], ['18']]",2,,LDAEXP315,2021-12-20 09:22:18.516141
09043,"[['6'], ['21'], ['25'], ['27'], ['33']]",3,,LDAEXP315,2021-12-20 09:22:33.739557
09043,[['15']],16,,LDAEXP315,2021-12-20 09:22:44.981438
09043,"[['4'], ['10'], ['14'], ['19'], ['28'], ['34']]",28,,LDAEXP315,2021-12-20 09:23:01.578756
09043,"[['4'], ['7'], ['20']]",10,,LDAEXP315,2021-12-20 09:23:17.482377
09043,"[['6'], ['14']]",26,,LDAEXP315,2021-12-20 09:23:29.222082
09043,"[['0'], ['7'], ['26']]",5,,LDAEXP315,2021-12-20 09:23:44.769358
a30aa,[['13']],0,,LDAEXP315,2021-12-20 09:24:55.840659
a30aa,"[['12'], ['25']]",1,,LDAEXP315,2021-12-20 09:25:15.214419
a30aa,[['28']],40,,LDAEXP315,2021-12-20 09:25:30.029867
a30aa,"[['13'], ['20'], ['28']]",37,,LDAEXP315,2021-12-20 09:25:47.394465
a30aa,"[['8'], ['10'], ['19']]",2,,LDAEXP315,2021-12-20 09:26:02.895078
a30aa,"[['13'], ['21']]",3,,LDAEXP315,2021-12-20 09:26:19.403208
a30aa,"[['9'], ['24'], ['35']]",34,,LDAEXP315,2021-12-20 09:26:35.706567
a30aa,"[['6'], ['15']]",25,,LDAEXP315,2021-12-20 09:26:52.004589
a30aa,"[['7'], ['14'], ['24'], ['35']]",18,,LDAEXP315,2021-12-20 09:27:09.366219
a30aa,"[['17'], ['27']]",10,,LDAEXP315,2021-12-20 09:27:26.584592
a30aa,"[['5'], ['18'], ['35']]",21,,LDAEXP315,2021-12-20 09:27:43.266541
a30aa,[],20,,LDAEXP315,2021-12-20 09:27:59.421012
a30aa,"[['16'], ['26']]",4,,LDAEXP315,2021-12-20 09:28:13.814654
a30aa,"[['14'], ['28']]",28,,LDAEXP315,2021-12-20 09:28:31.328154
a30aa,"[['12'], ['20'], ['31']]",33,,LDAEXP315,2021-12-20 09:28:48.220533
a30aa,"[['5'], ['19'], ['34']]",11,,LDAEXP315,2021-12-20 09:29:05.135305
a30aa,"[['4'], ['15'], ['22']]",22,,LDAEXP315,2021-12-20 09:29:21.181165
a30aa,[['18']],32,,LDAEXP315,2021-12-20 09:29:38.996713
a30aa,[['10']],23,,LDAEXP315,2021-12-20 09:29:49.459777
a30aa,"[['22'], ['29'], ['31']]",38,,LDAEXP315,2021-12-20 09:30:08.008544
a30aa,"[['12'], ['21']]",19,,LDAEXP315,2021-12-20 09:30:22.588626
a30aa,"[['9'], ['30']]",9,,LDAEXP315,2021-12-20 09:30:39.740285
a30aa,"[['14'], ['30']]",39,,LDAEXP315,2021-12-20 09:30:57.896488
a30aa,"[['12'], ['18']]",27,,LDAEXP315,2021-12-20 09:31:14.804925
a30aa,"[['7'], ['13'], ['26']]",5,,LDAEXP315,2021-12-20 09:31:30.486686
a30aa,"[['10'], ['22'], ['34']]",13,,LDAEXP315,2021-12-20 09:31:48.480598
a30aa,"[['27'], ['34']]",12,,LDAEXP315,2021-12-20 09:32:04.370585
a30aa,"[['15'], ['20'], ['25']]",14,,LDAEXP315,2021-12-20 09:32:20.466060
a30aa,"[['0'], ['8'], ['18'], ['22']]",36,,LDAEXP315,2021-12-20 09:32:37.373441
a30aa,"[['11'], ['14']]",35,,LDAEXP315,2021-12-20 09:32:51.998818
a30aa,"[['15'], ['22']]",41,,LDAEXP315,2021-12-20 09:33:10.431103
a30aa,"[['6'], ['14']]",26,,LDAEXP315,2021-12-20 09:33:22.992250
a30aa,"[['9'], ['20'], ['38']]",6,,LDAEXP315,2021-12-20 09:33:38.877133
a30aa,"[['10'], ['15']]",7,,LDAEXP315,2021-12-20 09:33:56.979567
a30aa,"[['7'], ['27']]",15,,LDAEXP315,2021-12-20 09:34:13.909416
a30aa,"[['9'], ['13'], ['18']]",17,,LDAEXP315,2021-12-20 09:34:27.177348
a30aa,"[['14'], ['15']]",16,,LDAEXP315,2021-12-20 09:34:39.372507
a30aa,"[['14'], ['22']]",24,,LDAEXP315,2021-12-20 09:34:52.932044
a30aa,"[['7'], ['14'], ['19'], ['29']]",29,,LDAEXP315,2021-12-20 09:35:10.394398
a30aa,"[['4'], ['9']]",8,,LDAEXP315,2021-12-20 09:35:22.050367
a30aa,"[['6'], ['18'], ['25'], ['31']]",30,,LDAEXP315,2021-12-20 09:35:39.948361
a30aa,"[['7'], ['15']]",31,,LDAEXP315,2021-12-20 09:35:57.448481
11569,"[['6'], ['13'], ['19']]",0,,LDAEXP315,2021-12-20 09:46:55.472073
11569,"[['5'], ['10'], ['19'], ['25']]",1,,LDAEXP315,2021-12-20 09:47:16.116143
11569,"[['0'], ['8'], ['18'], ['22']]",36,,LDAEXP315,2021-12-20 09:47:32.917357
11569,"[['6'], ['15'], ['26']]",25,,LDAEXP315,2021-12-20 09:47:50.007968
11569,"[['10'], ['17'], ['18'], ['22']]",40,,LDAEXP315,2021-12-20 09:48:12.025286
11569,[['40']],12,,LDAEXP315,2021-12-20 09:48:29.594126
11569,"[['7'], ['15'], ['18']]",31,,LDAEXP315,2021-12-20 09:48:47.273644
11569,"[['4'], ['13'], ['28']]",37,,LDAEXP315,2021-12-20 09:49:04.526739
11569,[['16']],16,,LDAEXP315,2021-12-20 09:49:15.939161
11569,"[['13'], ['24']]",38,,LDAEXP315,2021-12-20 09:49:36.008122
11569,"[['9'], ['13'], ['17']]",17,,LDAEXP315,2021-12-20 09:49:48.027075
11569,"[['5'], ['14'], ['22']]",35,,LDAEXP315,2021-12-20 09:50:02.018173
11569,"[['3'], ['9'], ['24'], ['35'], ['45']]",34,,LDAEXP315,2021-12-20 09:50:17.567184
11569,"[['4'], ['7'], ['10'], ['13'], ['15'], ['22']]",22,,LDAEXP315,2021-12-20 09:50:32.549356
11569,"[['6'], ['15'], ['20'], ['23'], ['25'], ['36']]",14,,LDAEXP315,2021-12-20 09:50:47.919236
11569,"[['5'], ['14'], ['18'], ['25']]",32,,LDAEXP315,2021-12-20 09:51:04.360227
11569,"[['15'], ['25'], ['39']]",41,,LDAEXP315,2021-12-20 09:51:21.526214
11569,"[['14'], ['30']]",39,,LDAEXP315,2021-12-20 09:51:37.976389
11569,"[['10'], ['18'], ['24']]",23,,LDAEXP315,2021-12-20 09:51:50.599380
11569,"[['6'], ['9'], ['18'], ['25'], ['31']]",30,,LDAEXP315,2021-12-20 09:52:07.772358
11569,"[['7'], ['19'], ['29']]",29,,LDAEXP315,2021-12-20 09:52:24.045670
11569,"[['14'], ['23'], ['37']]",18,,LDAEXP315,2021-12-20 09:52:40.368539
11569,"[['4'], ['12'], ['19'], ['30']]",27,,LDAEXP315,2021-12-20 09:52:55.850171
11569,"[['9'], ['11'], ['18'], ['24']]",2,,LDAEXP315,2021-12-20 09:53:10.232754
11569,"[['4'], ['7'], ['17'], ['27'], ['34']]",10,,LDAEXP315,2021-12-20 09:53:26.082545
11569,"[['12'], ['20'], ['31']]",33,,LDAEXP315,2021-12-20 09:53:43.163388
11569,"[['3'], ['5'], ['8'], ['15'], ['23'], ['29'], ['34']]",11,,LDAEXP315,2021-12-20 09:54:00.807470
11569,"[['6'], ['14']]",26,,LDAEXP315,2021-12-20 09:54:12.259188
11569,"[['6'], ['13'], ['21'], ['22'], ['25'], ['27'], ['33']]",3,,LDAEXP315,2021-12-20 09:54:27.325672
11569,"[['0'], ['5'], ['10'], ['22']]",13,,LDAEXP315,2021-12-20 09:54:44.185161
11569,"[['4'], ['10'], ['14'], ['19'], ['28'], ['34'], ['40']]",28,,LDAEXP315,2021-12-20 09:55:00.579610
11569,"[['6'], ['12'], ['14'], ['21'], ['32']]",19,,LDAEXP315,2021-12-20 09:55:15.993265
11569,"[['2'], ['9'], ['12']]",20,,LDAEXP315,2021-12-20 09:55:31.090476
11569,"[['5'], ['8'], ['14'], ['21']]",24,,LDAEXP315,2021-12-20 09:55:44.066600
11569,"[['5'], ['18'], ['30'], ['35']]",21,,LDAEXP315,2021-12-20 09:55:59.581489
11569,"[['10'], ['20'], ['24'], ['40']]",6,,LDAEXP315,2021-12-20 09:56:14.050368
11569,"[['6'], ['12'], ['25']]",15,,LDAEXP315,2021-12-20 09:56:29.566381
11569,"[['0'], ['7'], ['13'], ['17'], ['26']]",5,,LDAEXP315,2021-12-20 09:56:45.135508
56921,"[['1'], ['3'], ['13'], ['16']]",0,,LDAEXP315,2021-12-20 09:56:53.774584
11569,"[['10'], ['15'], ['30']]",9,,LDAEXP315,2021-12-20 09:57:01.973943
56921,"[['12'], ['19'], ['25']]",1,,LDAEXP315,2021-12-20 09:57:12.566662
11569,"[['7'], ['16'], ['26']]",4,,LDAEXP315,2021-12-20 09:57:14.976248
11569,"[['4'], ['9'], ['17']]",8,,LDAEXP315,2021-12-20 09:57:26.120994
56921,"[['15'], ['21'], ['29']]",11,,LDAEXP315,2021-12-20 09:57:29.703936
11569,"[['3'], ['10'], ['15'], ['20'], ['29']]",7,,LDAEXP315,2021-12-20 09:57:42.782036
56921,"[['3'], ['6'], ['18'], ['20'], ['29']]",7,,LDAEXP315,2021-12-20 09:57:47.727273
56921,"[['4'], ['20'], ['27'], ['34'], ['37']]",10,,LDAEXP315,2021-12-20 09:58:04.349142
56921,"[['5'], ['22']]",35,,LDAEXP315,2021-12-20 09:58:19.463253
4c648,"[['10'], ['22']]",0,,LDAEXP315,2021-12-20 09:58:25.888036
56921,"[['5'], ['8'], ['15'], ['21'], ['23']]",24,,LDAEXP315,2021-12-20 09:58:32.631212
56921,"[['5'], ['9'], ['20']]",17,,LDAEXP315,2021-12-20 09:58:45.820353
56921,"[['6'], ['9'], ['18'], ['21'], ['25'], ['31']]",30,,LDAEXP315,2021-12-20 09:59:02.654649
56921,"[['2'], ['7'], ['31']]",20,,LDAEXP315,2021-12-20 09:59:17.965987
56921,[['4']],8,,LDAEXP315,2021-12-20 09:59:28.877663
56921,"[['6'], ['15'], ['21']]",25,,LDAEXP315,2021-12-20 09:59:50.155218
56921,[],33,,LDAEXP315,2021-12-20 09:59:50.255614
56921,"[['7'], ['18']]",31,,LDAEXP315,2021-12-20 10:00:07.349840
56921,"[['4'], ['10'], ['14'], ['16'], ['28'], ['34']]",28,,LDAEXP315,2021-12-20 10:00:24.704724
56921,[['15']],16,,LDAEXP315,2021-12-20 10:00:35.209053
56921,"[['9'], ['11'], ['19']]",2,,LDAEXP315,2021-12-20 10:00:52.747709
56921,"[['6'], ['15'], ['23'], ['25'], ['29'], ['37']]",14,,LDAEXP315,2021-12-20 10:01:08.396173
56921,"[['6'], ['17'], ['23'], ['25'], ['27'], ['29']]",15,,LDAEXP315,2021-12-20 10:01:24.662484
56921,"[['7'], ['16'], ['17'], ['27'], ['28']]",5,,LDAEXP315,2021-12-20 10:01:40.115159
56921,"[['1'], ['15'], ['25'], ['36'], ['39']]",41,,LDAEXP315,2021-12-20 10:01:58.131473
56921,"[['22'], ['24'], ['27'], ['29'], ['30'], ['31']]",38,,LDAEXP315,2021-12-20 10:02:15.928157
56921,"[['10'], ['11'], ['12'], ['19']]",27,,LDAEXP315,2021-12-20 10:02:32.680605
56921,"[['1'], ['4'], ['10'], ['17']]",26,,LDAEXP315,2021-12-20 10:02:44.625989
56921,"[['4'], ['31']]",9,,LDAEXP315,2021-12-20 10:03:01.619893
56921,"[['14'], ['26']]",19,,LDAEXP315,2021-12-20 10:03:15.696877
56921,"[['13'], ['14'], ['30']]",39,,LDAEXP315,2021-12-20 10:03:33.439130
56921,"[['4'], ['7'], ['13'], ['28'], ['32'], ['33'], ['34']]",37,,LDAEXP315,2021-12-20 10:03:49.435261
7a9ba,[['13']],0,,LDAEXP315,2021-12-20 10:03:57.279328
56921,"[['22'], ['30']]",13,,LDAEXP315,2021-12-20 10:04:15.315320
7a9ba,"[['12'], ['19'], ['25']]",1,,LDAEXP315,2021-12-20 10:04:15.999784
56921,"[['4'], ['10'], ['25']]",23,,LDAEXP315,2021-12-20 10:04:24.894666
7a9ba,"[['7'], ['16'], ['26']]",4,,LDAEXP315,2021-12-20 10:04:30.480562
56921,"[['18'], ['25']]",32,,LDAEXP315,2021-12-20 10:04:41.432005
7a9ba,"[['6'], ['23']]",15,,LDAEXP315,2021-12-20 10:04:47.038935
56921,"[['6'], ['13'], ['21'], ['27'], ['33']]",3,,LDAEXP315,2021-12-20 10:04:56.623188
7a9ba,"[['4'], ['7'], ['10'], ['13'], ['18'], ['22']]",22,,LDAEXP315,2021-12-20 10:05:03.843670
56921,"[['4'], ['15'], ['22']]",22,,LDAEXP315,2021-12-20 10:05:13.138329
7a9ba,"[['13'], ['21'], ['25'], ['33']]",3,,LDAEXP315,2021-12-20 10:05:22.750293
56921,"[['7'], ['16']]",4,,LDAEXP315,2021-12-20 10:05:26.155921
56921,"[['9'], ['20'], ['38']]",6,,LDAEXP315,2021-12-20 10:05:40.877033
7a9ba,"[['13'], ['28']]",37,,LDAEXP315,2021-12-20 10:05:44.165774
56921,"[['22'], ['36']]",18,,LDAEXP315,2021-12-20 10:05:57.790893
7a9ba,"[['3'], ['15'], ['20'], ['29'], ['31']]",7,,LDAEXP315,2021-12-20 10:06:01.765615
56921,"[['9'], ['21']]",12,,LDAEXP315,2021-12-20 10:06:12.968316
7a9ba,"[['6'], ['15']]",25,,LDAEXP315,2021-12-20 10:06:24.959874
56921,"[['7'], ['19'], ['29']]",29,,LDAEXP315,2021-12-20 10:06:29.855202
7a9ba,"[['0'], ['22'], ['30'], ['39']]",13,,LDAEXP315,2021-12-20 10:06:42.369516
56921,"[['6'], ['19'], ['30']]",21,,LDAEXP315,2021-12-20 10:06:46.689300
7a9ba,"[['0'], ['8'], ['18']]",36,,LDAEXP315,2021-12-20 10:06:58.329962
56921,"[['24'], ['35']]",34,,LDAEXP315,2021-12-20 10:07:04.716202
7a9ba,"[['9'], ['15'], ['22'], ['30']]",9,,LDAEXP315,2021-12-20 10:07:15.010801
56921,"[['10'], ['17'], ['28']]",40,,LDAEXP315,2021-12-20 10:07:18.293377
7a9ba,"[['7'], ['15'], ['18'], ['26']]",31,,LDAEXP315,2021-12-20 10:07:32.512875
56921,"[['8'], ['18']]",36,,LDAEXP315,2021-12-20 10:07:37.081952
7a9ba,"[['14'], ['22'], ['29'], ['35']]",18,,LDAEXP315,2021-12-20 10:07:58.287842
7a9ba,"[['27'], ['34'], ['40']]",12,,LDAEXP315,2021-12-20 10:08:13.581539
7a9ba,"[['14'], ['30']]",39,,LDAEXP315,2021-12-20 10:08:30.462525
7a9ba,"[['12'], ['19'], ['30']]",27,,LDAEXP315,2021-12-20 10:08:46.617816
7a9ba,"[['7'], ['26'], ['32']]",5,,LDAEXP315,2021-12-20 10:09:02.171457
7a9ba,"[['5'], ['14'], ['21']]",24,,LDAEXP315,2021-12-20 10:10:13.262857
7a9ba,"[['14'], ['19']]",29,,LDAEXP315,2021-12-20 10:10:29.875270
7a9ba,[['30']],20,,LDAEXP315,2021-12-20 10:10:46.317844
7a9ba,"[['9'], ['13'], ['17'], ['20']]",17,,LDAEXP315,2021-12-20 10:11:12.041234
32e63,[],0,,LDAEXP315,2021-12-20 10:11:21.740263
7a9ba,"[['9'], ['19'], ['25']]",2,,LDAEXP315,2021-12-20 10:11:26.633178
32e63,[],1,,LDAEXP315,2021-12-20 10:11:42.318848
7a9ba,"[['24'], ['35'], ['45']]",34,,LDAEXP315,2021-12-20 10:11:42.616011
7a9ba,"[['5'], ['18'], ['30']]",21,,LDAEXP315,2021-12-20 10:11:58.673989
32e63,[],30,,LDAEXP315,2021-12-20 10:12:14.589428
7a9ba,"[['29'], ['37']]",38,,LDAEXP315,2021-12-20 10:12:16.332671
32e63,[],2,,LDAEXP315,2021-12-20 10:12:28.783510
7a9ba,"[['9'], ['18'], ['31']]",30,,LDAEXP315,2021-12-20 10:12:33.285572
7a9ba,"[['9'], ['20'], ['38']]",6,,LDAEXP315,2021-12-20 10:12:48.061683
7a9ba,"[['12'], ['21'], ['32']]",19,,LDAEXP315,2021-12-20 10:15:20.354122
7a9ba,"[['12'], ['20'], ['31']]",33,,LDAEXP315,2021-12-20 10:17:00.895615
7a9ba,"[['3'], ['13'], ['21'], ['29']]",11,,LDAEXP315,2021-12-20 10:18:03.898908
7a9ba,"[['10'], ['25']]",23,,LDAEXP315,2021-12-20 10:18:24.527184
7a9ba,"[['10'], ['17'], ['28']]",40,,LDAEXP315,2021-12-20 10:18:53.987310
7a9ba,"[['7'], ['15'], ['27']]",16,,LDAEXP315,2021-12-20 10:19:36.433269
7a9ba,"[['11'], ['22']]",35,,LDAEXP315,2021-12-20 10:19:57.236860
7a9ba,"[['15'], ['25'], ['39']]",41,,LDAEXP315,2021-12-20 10:20:21.823775
7a9ba,[['6']],26,,LDAEXP315,2021-12-20 10:20:42.803926
7a9ba,"[['5'], ['18']]",32,,LDAEXP315,2021-12-20 10:21:03.576949
09074,"[['3'], ['13']]",0,,LDAEXP315,2021-12-20 10:21:20.810737
7a9ba,"[['14'], ['19'], ['28'], ['34']]",28,,LDAEXP315,2021-12-20 10:21:29.455776
09074,"[['12'], ['19'], ['25']]",1,,LDAEXP315,2021-12-20 10:21:39.374526
7a9ba,"[['7'], ['17'], ['27'], ['34'], ['37']]",10,,LDAEXP315,2021-12-20 10:21:45.959534
09074,"[['4'], ['7'], ['10'], ['15'], ['18'], ['22']]",22,,LDAEXP315,2021-12-20 10:21:56.168383
7a9ba,"[['4'], ['9']]",8,,LDAEXP315,2021-12-20 10:22:03.248940
09074,"[['10'], ['30'], ['43']]",13,,LDAEXP315,2021-12-20 10:22:14.539116
7a9ba,"[['6'], ['15'], ['20'], ['23'], ['25'], ['37'], ['41']]",14,,LDAEXP315,2021-12-20 10:22:18.592714
09074,"[['5'], ['15']]",24,,LDAEXP315,2021-12-20 10:22:29.055176
c7598,"[['1'], ['6'], ['13']]",0,,LDAEXP315,2021-12-20 10:45:43.662721
c7598,"[['12'], ['19'], ['25']]",1,,LDAEXP315,2021-12-20 10:46:01.380354
c7598,"[['7'], ['12'], ['31']]",33,,LDAEXP315,2021-12-20 10:46:17.529114
c7598,"[['3'], ['6'], ['18'], ['19'], ['20'], ['30']]",7,,LDAEXP315,2021-12-20 10:46:41.339213
c7598,"[['9'], ['10'], ['11'], ['18'], ['25'], ['27']]",2,,LDAEXP315,2021-12-20 10:46:55.834424
c7598,"[['6'], ['20'], ['23'], ['25'], ['29'], ['33'], ['37']]",14,,LDAEXP315,2021-12-20 10:47:11.441234
c7598,"[['1'], ['6']]",26,,LDAEXP315,2021-12-20 10:47:22.996039
c7598,"[['9'], ['24'], ['35'], ['45']]",34,,LDAEXP315,2021-12-20 10:47:38.717025
c7598,"[['6'], ['9'], ['18'], ['21'], ['25'], ['29'], ['31']]",30,,LDAEXP315,2021-12-20 10:47:55.620661
